Time (s),X-axis (g),Y-axis (g),Z-axis (g)
0,-0.016956506379920168,0.655942752194977,1.0133186316530056
1,0.9639813670897942,0.7541560718985426,0.0013477350915194893
2,0.06142251202609746,-0.7146749582621414,-1.005736881609916
3,-1.026949245631184,-0.6560822551309577,0.05299595988473329
4,-0.03516051886527122,0.6990722114745609,1.0414386347620503
5,1.031098377961419,0.6952785482593925,0.034502866064403157
6,-0.049093958630309145,-0.6775211007980733,-0.9912161674429835
7,-0.9909500210812476,-0.6990240985280627,0.0067905533754210445
8,0.051722637557389636,0.7015233554377311,0.9895847655700466
9,0.9474878358458149,0.6918662057193844,0.057681955871010764
10,0.03373891142070243,-0.7364484767920265,-1.0022520096896468
11,-0.9792338457694347,-0.6855246720829434,-0.04953133379512692
12,0.00874869328955227,0.6901954717964361,0.9986042000103198
13,1.05482053320509,0.738998893582685,0.009961158192005834
14,0.027930069188067983,-0.663043113931469,-1.0595069662630239
15,-0.9821631031582443,-0.6731691597230934,-0.001231831612897833
16,0.011058301978264936,0.6945090769465828,0.9737821679294807
17,0.9690110626370676,0.7042428180152566,0.013670068004678019
18,-0.011601580297881596,-0.6437922699808778,-0.9738053822330108
19,-0.9828873789815876,-0.7240065038683814,-0.021167034491040397
20,-0.001880578365618164,0.747978356890238,0.975194870178112
21,0.9637819296125388,0.6623865754867617,-0.019333175672366483
22,0.005691162152350106,-0.6734541847511497,-1.0361038055811098
23,-0.9977161528868698,-0.7225802463125729,0.021234660628482803
24,-0.022600499528982305,0.7538950295336242,0.9948559452851824
25,1.037307116130397,0.7380624435469579,0.01590767767705509
26,0.005067637201352841,-0.7625002269028697,-0.9786603359200566
27,-1.0282939088916503,-0.6602412619224151,-0.005928784177993313
28,0.02741951453628578,0.7019137551438426,0.9921891488292196
29,0.9718382839220225,0.7545950703212222,0.0370422790259285
30,0.01403253663648438,-0.7211409362669874,-1.0828146422641984
31,-0.9849358221078569,-0.7448417266380158,0.010957092847412076
32,-0.025537973352171662,0.646760326419688,0.964754191400178
33,1.0436270063491346,0.7395684840203722,-0.027248367673479053
34,-0.01363969422792387,-0.7036888077550795,-0.9726852615810923
35,-0.9617341963920278,-0.74028028176853,0.030780067561068502
36,-0.0007676028934982873,0.7549640210373197,1.023900422464608
37,1.0105275050391505,0.6937591029349643,0.004001009662539631
38,-0.00689017484149532,-0.7038913836057371,-1.0044470965929129
39,-1.010631447345067,-0.6909891156707516,-0.0013335293235801726
40,0.007941341421359301,0.7455238481201449,0.9835547828826963
41,0.9815085848308438,0.744979499925801,0.048897644109504444
42,0.0006902810993841756,-0.7591770200274284,-1.0051039870194631
43,-0.9845726461709663,-0.6893716280221146,0.04029429492329494
